neuron_layer,neuron,activation_layer,corr,feature,neuron_weight,abs_corr
0,1449,12,0.017695741565838096,cls,in,0.017695741565838096
0,1449,13,0.019036573289791716,cls,in,0.019036573289791716
0,1449,14,0.01737777661730856,cls,in,0.01737777661730856
0,1449,15,0.0073365639052398604,cls,in,0.0073365639052398604
0,1449,16,0.0143512586574623,cls,in,0.0143512586574623
0,1449,17,0.014012750387283515,cls,in,0.014012750387283515
0,1449,18,0.01758491524354093,cls,in,0.01758491524354093
0,1449,19,0.010932405316825712,cls,in,0.010932405316825712
0,1449,20,0.0027989815880454455,cls,in,0.0027989815880454455
0,1449,21,0.007655484559246546,cls,in,0.007655484559246546
0,1449,22,0.014976128238176466,cls,in,0.014976128238176466
0,1449,23,0.022022689487583104,cls,in,0.022022689487583104
0,1449,24,0.020464746597588394,cls,in,0.020464746597588394
0,1449,25,0.009786189745689684,cls,in,0.009786189745689684
0,1449,26,0.010177335087295182,cls,in,0.010177335087295182
0,1449,27,0.00780508252156308,cls,in,0.00780508252156308
0,1449,28,-0.0031404180227445366,cls,in,0.0031404180227445366
0,1449,29,-0.006675422177378424,cls,in,0.006675422177378424
0,1449,30,-0.024524235215253827,cls,in,0.024524235215253827
0,1449,31,0.01959235018059509,cls,in,0.01959235018059509
3,2057,0,-0.0070411672393267625,cls,in,0.0070411672393267625
3,2057,1,-0.019112405990663137,cls,in,0.019112405990663137
3,2057,2,-0.020553246232109516,cls,in,0.020553246232109516
3,2057,3,-0.04434307217272286,cls,in,0.04434307217272286
3,2057,4,-0.050235393295923164,cls,in,0.050235393295923164
3,2057,5,-0.04395310117169585,cls,in,0.04395310117169585
3,2057,6,-0.05783055643136736,cls,in,0.05783055643136736
3,2057,7,-0.05776286859194948,cls,in,0.05776286859194948
3,2057,8,-0.03522519306757879,cls,in,0.03522519306757879
3,2057,9,-0.047966552960543814,cls,in,0.047966552960543814
3,2057,10,-0.03834432115336341,cls,in,0.03834432115336341
3,2057,11,-0.03667839384894218,cls,in,0.03667839384894218
3,2057,12,-0.03106561814541699,cls,in,0.03106561814541699
3,2057,13,-0.05416207665800236,cls,in,0.05416207665800236
3,2057,14,-0.04176427560414789,cls,in,0.04176427560414789
3,2057,15,-0.03465466406201195,cls,in,0.03465466406201195
3,2057,16,-0.04526469108356911,cls,in,0.04526469108356911
3,2057,17,-0.04162773039413921,cls,in,0.04162773039413921
3,2057,18,-0.04843373226794337,cls,in,0.04843373226794337
3,2057,19,-0.05636921411765779,cls,in,0.05636921411765779
3,2057,20,-0.05166212902322414,cls,in,0.05166212902322414
3,2057,21,-0.0388367130581365,cls,in,0.0388367130581365
3,2057,22,-0.03329152323846873,cls,in,0.03329152323846873
3,2057,23,-0.024542992365370987,cls,in,0.024542992365370987
3,2057,24,-0.027847640209697308,cls,in,0.027847640209697308
3,2057,25,-0.03239363504459256,cls,in,0.03239363504459256
3,2057,26,-0.031308785749432154,cls,in,0.031308785749432154
3,2057,27,-0.020547917575744864,cls,in,0.020547917575744864
3,2057,28,-0.016583751755583857,cls,in,0.016583751755583857
3,2057,29,-0.016174876067625295,cls,in,0.016174876067625295
3,2057,30,-0.011043373253546268,cls,in,0.011043373253546268
3,2057,31,-0.013705512235401023,cls,in,0.013705512235401023
0,3421,0,-0.015949232925899493,cls,in,0.015949232925899493
0,3421,1,-0.01841312179697655,cls,in,0.01841312179697655
0,3421,2,-0.018079411912124276,cls,in,0.018079411912124276
0,3421,3,-0.01751116769187175,cls,in,0.01751116769187175
0,3421,4,-0.016779805750828054,cls,in,0.016779805750828054
0,3421,5,-0.01759686084547391,cls,in,0.01759686084547391
0,3421,6,-0.017729494588463342,cls,in,0.017729494588463342
0,3421,7,-0.016817755904121434,cls,in,0.016817755904121434
0,3421,8,-0.015551118318227003,cls,in,0.015551118318227003
0,3421,9,-0.013249271216402682,cls,in,0.013249271216402682
0,3421,10,-0.012539646141065178,cls,in,0.012539646141065178
0,3421,11,-0.014512821340241684,cls,in,0.014512821340241684
0,3421,12,-0.01439393529149621,cls,in,0.01439393529149621
0,3421,13,-0.01593218716660166,cls,in,0.01593218716660166
0,3421,14,-0.017993033170142638,cls,in,0.017993033170142638
0,3421,15,-0.01615591661643342,cls,in,0.01615591661643342
0,3421,16,-0.013935773368645519,cls,in,0.013935773368645519
0,3421,17,-0.013583274112673566,cls,in,0.013583274112673566
0,3421,18,-0.014341310817916827,cls,in,0.014341310817916827
0,3421,19,-0.014804965526371675,cls,in,0.014804965526371675
0,3421,20,-0.01575671166919954,cls,in,0.01575671166919954
0,3421,21,-0.016529144511241448,cls,in,0.016529144511241448
0,3421,22,-0.01353196560452183,cls,in,0.01353196560452183
0,3421,23,-0.012120681878771132,cls,in,0.012120681878771132
0,3421,24,-0.014345023049594332,cls,in,0.014345023049594332
0,3421,25,-0.013547746908075213,cls,in,0.013547746908075213
0,3421,26,-0.014375095336171578,cls,in,0.014375095336171578
0,3421,27,-0.014901286438280094,cls,in,0.014901286438280094
0,3421,28,-0.01323513090660684,cls,in,0.01323513090660684
0,3421,29,-0.011470366132402715,cls,in,0.011470366132402715
0,3421,30,0.006200859675778157,cls,in,0.006200859675778157
0,3421,31,-0.006915158134388325,cls,in,0.006915158134388325
0,7955,0,-0.020637314758553148,cls,in,0.020637314758553148
0,7955,1,0.014222987265022947,cls,in,0.014222987265022947
0,7955,2,0.01913517486095577,cls,in,0.01913517486095577
0,7955,3,0.02208944528968635,cls,in,0.02208944528968635
0,7955,4,0.021310618231855906,cls,in,0.021310618231855906
0,7955,5,0.01933308242357812,cls,in,0.01933308242357812
0,7955,6,0.0005110629951842998,cls,in,0.0005110629951842998
0,7955,7,0.03279670178883829,cls,in,0.03279670178883829
0,7955,8,-0.010276097919271443,cls,in,0.010276097919271443
0,7955,9,-0.007090268159191961,cls,in,0.007090268159191961
0,7955,10,0.006942553659214968,cls,in,0.006942553659214968
0,7955,11,0.008024490585478291,cls,in,0.008024490585478291
0,7955,12,0.0168120222036676,cls,in,0.0168120222036676
0,7955,13,0.03498984635460174,cls,in,0.03498984635460174
0,7955,14,0.014208306622297903,cls,in,0.014208306622297903
0,7955,15,-0.03880463046694618,cls,in,0.03880463046694618
0,7955,16,-0.0024191326275168185,cls,in,0.0024191326275168185
0,7955,17,-0.003961554364094057,cls,in,0.003961554364094057
0,7955,18,-0.007754237552772467,cls,in,0.007754237552772467
0,7955,19,-0.00781303247624175,cls,in,0.00781303247624175
0,7955,20,-0.015642736961052738,cls,in,0.015642736961052738
0,7955,21,-0.004243638062078558,cls,in,0.004243638062078558
0,7955,22,0.0055733503495334165,cls,in,0.0055733503495334165
0,7955,23,0.014806542321690055,cls,in,0.014806542321690055
0,7955,24,0.007610431086404084,cls,in,0.007610431086404084
0,7955,25,0.011321806031252685,cls,in,0.011321806031252685
0,7955,26,0.012141460983297145,cls,in,0.012141460983297145
0,7955,27,0.004068435699594616,cls,in,0.004068435699594616
0,7955,28,0.005073777381261835,cls,in,0.005073777381261835
0,7955,29,0.005775504514884598,cls,in,0.005775504514884598
0,7955,30,0.011312323209414322,cls,in,0.011312323209414322
0,7955,31,0.02532748414099821,cls,in,0.02532748414099821
2,3699,0,-0.010160672520905705,cls,in,0.010160672520905705
2,3699,1,-0.015371675096108347,cls,in,0.015371675096108347
2,3699,2,-0.010408335528669953,cls,in,0.010408335528669953
2,3699,3,-0.008079967802555264,cls,in,0.008079967802555264
2,3699,4,0.00043174584798458444,cls,in,0.00043174584798458444
2,3699,5,0.001965151278247106,cls,in,0.001965151278247106
2,3699,6,0.0053528787355249016,cls,in,0.0053528787355249016
2,3699,7,0.007946779765955085,cls,in,0.007946779765955085
2,3699,8,0.016046116684308033,cls,in,0.016046116684308033
2,3699,9,0.015620368923731245,cls,in,0.015620368923731245
2,3699,10,0.01886774522175899,cls,in,0.01886774522175899
2,3699,11,0.011595681824729111,cls,in,0.011595681824729111
2,3699,12,0.011080627287605069,cls,in,0.011080627287605069
2,3699,13,0.0107362225234525,cls,in,0.0107362225234525
2,3699,14,0.015085347421410891,cls,in,0.015085347421410891
2,3699,15,0.010339456944667378,cls,in,0.010339456944667378
2,3699,16,0.014000868628778147,cls,in,0.014000868628778147
2,3699,17,0.011905373376371204,cls,in,0.011905373376371204
2,3699,18,0.012313306577679173,cls,in,0.012313306577679173
2,3699,19,0.01528782472324554,cls,in,0.01528782472324554
2,3699,20,0.010142041875866672,cls,in,0.010142041875866672
2,3699,21,0.010606261206305959,cls,in,0.010606261206305959
2,3699,22,0.004178097932980614,cls,in,0.004178097932980614
2,3699,23,0.003616530979326689,cls,in,0.003616530979326689
2,3699,24,0.0026015344361312955,cls,in,0.0026015344361312955
2,3699,25,0.009546804805137164,cls,in,0.009546804805137164
2,3699,26,0.01149194214021194,cls,in,0.01149194214021194
2,3699,27,0.021433388624482734,cls,in,0.021433388624482734
2,3699,28,0.023238385280006314,cls,in,0.023238385280006314
2,3699,29,0.0245583022468217,cls,in,0.0245583022468217
2,3699,30,0.048660584918886814,cls,in,0.048660584918886814
2,3699,31,0.03637439985259344,cls,in,0.03637439985259344
0,6073,0,0.03084816535988241,cls,in,0.03084816535988241
0,6073,1,-0.017373995978388488,cls,in,0.017373995978388488
0,6073,2,-0.017584596328930266,cls,in,0.017584596328930266
0,6073,3,-0.01919031558785245,cls,in,0.01919031558785245
0,6073,4,-0.01776050570810884,cls,in,0.01776050570810884
0,6073,5,-0.0147272740747662,cls,in,0.0147272740747662
0,6073,6,-0.010800749308620244,cls,in,0.010800749308620244
0,6073,7,-0.009193679447974362,cls,in,0.009193679447974362
0,6073,8,-0.009477381885948431,cls,in,0.009477381885948431
0,6073,9,-0.015373532778795627,cls,in,0.015373532778795627
0,6073,10,-0.017623614187763995,cls,in,0.017623614187763995
0,6073,11,-0.007516804874569843,cls,in,0.007516804874569843
0,6073,12,-0.007052363228137353,cls,in,0.007052363228137353
0,6073,13,0.005513281100544535,cls,in,0.005513281100544535
0,6073,14,0.008052573605129072,cls,in,0.008052573605129072
0,6073,15,0.007822006687908377,cls,in,0.007822006687908377
0,6073,16,-0.005163304641560985,cls,in,0.005163304641560985
0,6073,17,-0.005042488299913557,cls,in,0.005042488299913557
0,6073,18,-5.492638903654295e-05,cls,in,5.492638903654295e-05
0,6073,19,0.004915818434807809,cls,in,0.004915818434807809
0,6073,20,0.010763060590899013,cls,in,0.010763060590899013
0,6073,21,0.00010691120402311894,cls,in,0.00010691120402311894
0,6073,22,-0.00935092814306982,cls,in,0.00935092814306982
0,6073,23,-0.01915483219490496,cls,in,0.01915483219490496
0,6073,24,-0.013818045333822084,cls,in,0.013818045333822084
0,6073,25,-0.018243013371372418,cls,in,0.018243013371372418
0,6073,26,-0.027210729390909082,cls,in,0.027210729390909082
0,6073,27,-0.022207521753440398,cls,in,0.022207521753440398
0,6073,28,-0.022217866572155347,cls,in,0.022217866572155347
0,6073,29,-0.02163118718165092,cls,in,0.02163118718165092
0,6073,30,-0.011304333730717582,cls,in,0.011304333730717582
0,6073,31,0.008984788528407209,cls,in,0.008984788528407209
1,10494,0,-0.021306130988829337,cls,in,0.021306130988829337
1,10494,1,-0.013620634195619083,cls,in,0.013620634195619083
1,10494,2,-0.007875350159990207,cls,in,0.007875350159990207
1,10494,3,0.014606885956990738,cls,in,0.014606885956990738
1,10494,4,-0.0015266337044838147,cls,in,0.0015266337044838147
1,10494,5,-0.00741876195504361,cls,in,0.00741876195504361
1,10494,6,0.018824150798832297,cls,in,0.018824150798832297
1,10494,7,0.00011577709265230017,cls,in,0.00011577709265230017
1,10494,8,-0.022244186549369924,cls,in,0.022244186549369924
1,10494,9,-0.0006725938948352439,cls,in,0.0006725938948352439
1,10494,10,0.01177465624372859,cls,in,0.01177465624372859
1,10494,11,-0.03303918518452077,cls,in,0.03303918518452077
1,10494,12,-0.009990579217525001,cls,in,0.009990579217525001
1,10494,13,0.0004541491558293505,cls,in,0.0004541491558293505
1,10494,14,0.011693983800583462,cls,in,0.011693983800583462
1,10494,15,-0.007375714478827034,cls,in,0.007375714478827034
1,10494,16,0.0024497950447160384,cls,in,0.0024497950447160384
1,10494,17,-0.0021697317421093187,cls,in,0.0021697317421093187
1,10494,18,-0.018435889616302232,cls,in,0.018435889616302232
1,10494,19,-0.008963616128205646,cls,in,0.008963616128205646
1,10494,20,-0.017241313103990845,cls,in,0.017241313103990845
1,10494,21,-0.005454503735509579,cls,in,0.005454503735509579
1,10494,22,-0.023802214508668873,cls,in,0.023802214508668873
1,10494,23,-0.04615746011874314,cls,in,0.04615746011874314
1,10494,24,-0.057929896058910184,cls,in,0.057929896058910184
1,10494,25,-0.06931781372927713,cls,in,0.06931781372927713
1,10494,26,-0.06784010402106698,cls,in,0.06784010402106698
1,10494,27,-0.07264650124683171,cls,in,0.07264650124683171
1,10494,28,-0.07077391349636626,cls,in,0.07077391349636626
1,10494,29,-0.06792313996654586,cls,in,0.06792313996654586
1,10494,30,-0.0628333099669784,cls,in,0.0628333099669784
1,10494,31,-0.0551797896948379,cls,in,0.0551797896948379
3,753,0,0.028564476386388937,cls,in,0.028564476386388937
3,753,1,0.019992245797808037,cls,in,0.019992245797808037
3,753,2,0.022072682692440056,cls,in,0.022072682692440056
3,753,3,0.02931122566680708,cls,in,0.02931122566680708
3,753,4,0.03638629047762741,cls,in,0.03638629047762741
3,753,5,0.035621999383462104,cls,in,0.035621999383462104
3,753,6,0.04318230916438445,cls,in,0.04318230916438445
3,753,7,0.05042993633568156,cls,in,0.05042993633568156
3,753,8,0.051443077563388215,cls,in,0.051443077563388215
3,753,9,0.05539781699754376,cls,in,0.05539781699754376
3,753,10,0.055571706626046956,cls,in,0.055571706626046956
3,753,11,0.05259351933820874,cls,in,0.05259351933820874
3,753,12,0.05485707797542416,cls,in,0.05485707797542416
3,753,13,0.05402028547752915,cls,in,0.05402028547752915
3,753,14,0.061643960449268925,cls,in,0.061643960449268925
3,753,15,0.052706759415037815,cls,in,0.052706759415037815
3,753,16,0.04477149100133591,cls,in,0.04477149100133591
3,753,17,0.041734688443392884,cls,in,0.041734688443392884
3,753,18,0.03854491745225312,cls,in,0.03854491745225312
3,753,19,0.039272561140800716,cls,in,0.039272561140800716
3,753,20,0.04226260586652257,cls,in,0.04226260586652257
3,753,21,0.039762151744914376,cls,in,0.039762151744914376
3,753,22,0.03394600547654744,cls,in,0.03394600547654744
3,753,23,0.03363393422614795,cls,in,0.03363393422614795
3,753,24,0.03682510489518674,cls,in,0.03682510489518674
3,753,25,0.03956365859047568,cls,in,0.03956365859047568
3,753,26,0.037284991894755815,cls,in,0.037284991894755815
3,753,27,0.03845963823415499,cls,in,0.03845963823415499
3,753,28,0.040369330557725486,cls,in,0.040369330557725486
3,753,29,0.041475966109609894,cls,in,0.041475966109609894
3,753,30,0.056495557009863126,cls,in,0.056495557009863126
3,753,31,0.021116609767474384,cls,in,0.021116609767474384
1,20,0,-0.0026436664331500642,cls,in,0.0026436664331500642
1,20,1,0.05580690683336841,cls,in,0.05580690683336841
1,20,2,0.04083072518149051,cls,in,0.04083072518149051
1,20,3,-0.03656067936221948,cls,in,0.03656067936221948
1,20,4,-0.05102556463663992,cls,in,0.05102556463663992
1,20,5,-0.02173798415030635,cls,in,0.02173798415030635
1,20,6,-0.043387173409431844,cls,in,0.043387173409431844
1,20,7,-0.0003153890763014757,cls,in,0.0003153890763014757
1,20,8,-0.03033616459894996,cls,in,0.03033616459894996
1,20,9,-0.03278074428701573,cls,in,0.03278074428701573
1,20,10,-0.04273643039330579,cls,in,0.04273643039330579
1,20,11,-0.04067940633034961,cls,in,0.04067940633034961
1,20,12,-0.03583234487236554,cls,in,0.03583234487236554
1,20,13,-0.05170363495832118,cls,in,0.05170363495832118
1,20,14,-0.014994797232098537,cls,in,0.014994797232098537
1,20,15,0.007482668608131846,cls,in,0.007482668608131846
1,20,16,0.027749561665588934,cls,in,0.027749561665588934
1,20,17,0.008252276193309687,cls,in,0.008252276193309687
1,20,18,0.0013133040685576,cls,in,0.0013133040685576
1,20,19,0.009840207296270227,cls,in,0.009840207296270227
1,20,20,0.00936865737362405,cls,in,0.00936865737362405
1,20,21,0.02616260375988092,cls,in,0.02616260375988092
1,20,22,0.023663594885595052,cls,in,0.023663594885595052
1,20,23,0.014072257504222275,cls,in,0.014072257504222275
1,20,24,0.016288459089851187,cls,in,0.016288459089851187
1,20,25,0.023834142085975157,cls,in,0.023834142085975157
1,20,26,0.023953660498353728,cls,in,0.023953660498353728
1,20,27,0.014160003291920041,cls,in,0.014160003291920041
1,20,28,0.013277183861173325,cls,in,0.013277183861173325
1,20,29,0.013746766196784017,cls,in,0.013746766196784017
1,20,30,0.016795813209519887,cls,in,0.016795813209519887
1,20,31,0.012135312947443907,cls,in,0.012135312947443907
3,1220,0,-0.01850228819117841,cls,in,0.01850228819117841
3,1220,1,-0.016569525691856594,cls,in,0.016569525691856594
3,1220,2,-0.014586896442073812,cls,in,0.014586896442073812
3,1220,3,-0.00810921103659344,cls,in,0.00810921103659344
3,1220,4,-0.005241488091703016,cls,in,0.005241488091703016
3,1220,5,-0.006407916825272449,cls,in,0.006407916825272449
3,1220,6,-0.0023600531361791274,cls,in,0.0023600531361791274
3,1220,7,-0.0029650066636111787,cls,in,0.0029650066636111787
3,1220,8,0.002011551876469006,cls,in,0.002011551876469006
3,1220,9,0.007676455585078871,cls,in,0.007676455585078871
3,1220,10,0.003962821799659257,cls,in,0.003962821799659257
3,1220,11,0.0008355106522775034,cls,in,0.0008355106522775034
3,1220,12,-9.332101826737822e-06,cls,in,9.332101826737822e-06
3,1220,13,0.0035320648387776044,cls,in,0.0035320648387776044
3,1220,14,-0.0017618039369213913,cls,in,0.0017618039369213913
3,1220,15,-0.0015318642730007825,cls,in,0.0015318642730007825
3,1220,16,-0.0022840703994556474,cls,in,0.0022840703994556474
3,1220,17,-0.0040464810910625345,cls,in,0.0040464810910625345
3,1220,18,0.0012898702828294045,cls,in,0.0012898702828294045
3,1220,19,-0.0017212029930460226,cls,in,0.0017212029930460226
3,1220,20,-0.002309882585164541,cls,in,0.002309882585164541
3,1220,21,0.0009059661491833024,cls,in,0.0009059661491833024
3,1220,22,0.0025632174584322345,cls,in,0.0025632174584322345
3,1220,23,-0.001492234989418571,cls,in,0.001492234989418571
3,1220,24,-0.0029853903698175074,cls,in,0.0029853903698175074
3,1220,25,-0.0028248007372290163,cls,in,0.0028248007372290163
3,1220,26,-0.00012754234570554844,cls,in,0.00012754234570554844
3,1220,27,0.0008400163643431031,cls,in,0.0008400163643431031
3,1220,28,-0.0023341318232316657,cls,in,0.0023341318232316657
3,1220,29,-0.0090673496196322,cls,in,0.0090673496196322
3,1220,30,0.010627487112403697,cls,in,0.010627487112403697
3,1220,31,3.5634562865681355e-05,cls,in,3.5634562865681355e-05
4,9116,0,0.013015239049498228,cls,in,0.013015239049498228
4,9116,1,0.021383190126190818,cls,in,0.021383190126190818
4,9116,2,0.013845943528480566,cls,in,0.013845943528480566
4,9116,3,0.012435070313501967,cls,in,0.012435070313501967
4,9116,4,-0.005995731094801564,cls,in,0.005995731094801564
4,9116,5,-0.006613073473632435,cls,in,0.006613073473632435
4,9116,6,-0.009260227678934724,cls,in,0.009260227678934724
4,9116,7,-0.01577599089279281,cls,in,0.01577599089279281
4,9116,8,-1.4000251662145375e-05,cls,in,1.4000251662145375e-05
4,9116,9,-0.008532775018448319,cls,in,0.008532775018448319
4,9116,10,-0.011337190568816515,cls,in,0.011337190568816515
4,9116,11,-0.005746823394403643,cls,in,0.005746823394403643
4,9116,12,-0.004410828553069993,cls,in,0.004410828553069993
4,9116,13,-0.0056531109497137124,cls,in,0.0056531109497137124
4,9116,14,-0.000611429517342292,cls,in,0.000611429517342292
4,9116,15,-0.008210698009211736,cls,in,0.008210698009211736
4,9116,16,-0.005167317602804947,cls,in,0.005167317602804947
4,9116,17,-0.002205195771842947,cls,in,0.002205195771842947
4,9116,18,-0.009906721975088812,cls,in,0.009906721975088812
4,9116,19,-0.005559967796140935,cls,in,0.005559967796140935
4,9116,20,-0.0027414794434290255,cls,in,0.0027414794434290255
4,9116,21,-0.005624546795897376,cls,in,0.005624546795897376
4,9116,22,0.00384353402337128,cls,in,0.00384353402337128
4,9116,23,0.0018276688658965237,cls,in,0.0018276688658965237
4,9116,24,-0.006463072045247445,cls,in,0.006463072045247445
4,9116,25,-0.008613118350054688,cls,in,0.008613118350054688
4,9116,26,-0.01109982922420854,cls,in,0.01109982922420854
4,9116,27,-0.0015461376331573488,cls,in,0.0015461376331573488
4,9116,28,-0.010112819089669173,cls,in,0.010112819089669173
4,9116,29,-0.02153150849134289,cls,in,0.02153150849134289
4,9116,30,-0.044504082748570525,cls,in,0.044504082748570525
4,9116,31,-0.019183838918424265,cls,in,0.019183838918424265
7,4687,0,-0.005239095657210757,cls,in,0.005239095657210757
7,4687,1,-0.01707286316621617,cls,in,0.01707286316621617
7,4687,2,-0.015959711986431774,cls,in,0.015959711986431774
7,4687,3,-0.012650203758749425,cls,in,0.012650203758749425
7,4687,4,-0.01297381921489293,cls,in,0.01297381921489293
7,4687,5,-0.01328502724056539,cls,in,0.01328502724056539
7,4687,6,-0.001501598995883443,cls,in,0.001501598995883443
7,4687,7,0.0014105778445840495,cls,in,0.0014105778445840495
7,4687,8,-0.00455338705304221,cls,in,0.00455338705304221
7,4687,9,-0.006228027732597104,cls,in,0.006228027732597104
7,4687,10,-0.007920871974326341,cls,in,0.007920871974326341
7,4687,11,-0.008411148634734127,cls,in,0.008411148634734127
7,4687,12,-0.008178969392015706,cls,in,0.008178969392015706
7,4687,13,-0.010276746609686442,cls,in,0.010276746609686442
7,4687,14,-0.008198835462495838,cls,in,0.008198835462495838
7,4687,15,-0.005214030572200711,cls,in,0.005214030572200711
7,4687,16,0.0005631920566359608,cls,in,0.0005631920566359608
7,4687,17,0.002111145087390124,cls,in,0.002111145087390124
7,4687,18,0.008051088816157003,cls,in,0.008051088816157003
7,4687,19,0.005834995101899313,cls,in,0.005834995101899313
7,4687,20,0.0022986510713654366,cls,in,0.0022986510713654366
7,4687,21,0.0033866427988531313,cls,in,0.0033866427988531313
7,4687,22,-0.0003281767563898867,cls,in,0.0003281767563898867
7,4687,23,-0.0016874156446252588,cls,in,0.0016874156446252588
7,4687,24,-0.0017136659257078425,cls,in,0.0017136659257078425
7,4687,25,8.019363492296405e-05,cls,in,8.019363492296405e-05
7,4687,26,0.0026738406694488373,cls,in,0.0026738406694488373
7,4687,27,0.0025761822616059177,cls,in,0.0025761822616059177
7,4687,28,-0.0009055616048097878,cls,in,0.0009055616048097878
7,4687,29,-0.0014164235302627877,cls,in,0.0014164235302627877
7,4687,30,0.014342901029963256,cls,in,0.014342901029963256
7,4687,31,-0.005505977396552003,cls,in,0.005505977396552003
4,1522,0,-0.01611396981062539,cls,in,0.01611396981062539
4,1522,1,-0.022744022782245504,cls,in,0.022744022782245504
4,1522,2,-0.028540314919998238,cls,in,0.028540314919998238
4,1522,3,-0.03902391245952912,cls,in,0.03902391245952912
4,1522,4,-0.047388296553863514,cls,in,0.047388296553863514
