neuron_layer,neuron,activation_layer,corr,feature,neuron_weight,abs_corr
6,3502,12,-0.011139846230151036,cls,in,0.011139846230151036
6,3502,13,-0.0083355540955518,cls,in,0.0083355540955518
6,3502,14,-0.017283405257796303,cls,in,0.017283405257796303
6,3502,15,-0.00043394054836325775,cls,in,0.00043394054836325775
6,3502,16,-0.006493758173073468,cls,in,0.006493758173073468
6,3502,17,-0.01099373479364109,cls,in,0.01099373479364109
6,3502,18,-0.01746112034116365,cls,in,0.01746112034116365
6,3502,19,-0.022180049111102704,cls,in,0.022180049111102704
6,3502,20,-0.024736136207847013,cls,in,0.024736136207847013
6,3502,21,-0.03362990227784497,cls,in,0.03362990227784497
6,3502,22,-0.024651376224876953,cls,in,0.024651376224876953
6,3502,23,-0.03266154917353729,cls,in,0.03266154917353729
6,3502,24,-0.028566560375971994,cls,in,0.028566560375971994
6,3502,25,-0.02666167072099255,cls,in,0.02666167072099255
6,3502,26,-0.02333403716971604,cls,in,0.02333403716971604
6,3502,27,-0.024717608751014787,cls,in,0.024717608751014787
6,3502,28,-0.015846662923939745,cls,in,0.015846662923939745
6,3502,29,-0.01627921168283065,cls,in,0.01627921168283065
6,3502,30,-0.01884988979278573,cls,in,0.01884988979278573
6,3502,31,-0.0076468111762345746,cls,in,0.0076468111762345746
2,10040,0,0.006167369159765237,cls,in,0.006167369159765237
2,10040,1,0.017153250809356722,cls,in,0.017153250809356722
2,10040,2,0.01767402161896043,cls,in,0.01767402161896043
2,10040,3,0.016266855216139773,cls,in,0.016266855216139773
2,10040,4,0.015506233225112786,cls,in,0.015506233225112786
2,10040,5,0.01700926096559747,cls,in,0.01700926096559747
2,10040,6,0.014444064466572598,cls,in,0.014444064466572598
2,10040,7,0.011712205851131202,cls,in,0.011712205851131202
2,10040,8,0.011119920667965319,cls,in,0.011119920667965319
2,10040,9,0.011223150594372261,cls,in,0.011223150594372261
2,10040,10,0.014168881453846545,cls,in,0.014168881453846545
2,10040,11,0.014094452997244444,cls,in,0.014094452997244444
2,10040,12,0.014688164237197644,cls,in,0.014688164237197644
2,10040,13,0.01774634854537311,cls,in,0.01774634854537311
2,10040,14,0.015274900013709847,cls,in,0.015274900013709847
2,10040,15,0.013478259793075998,cls,in,0.013478259793075998
2,10040,16,0.012032853489816852,cls,in,0.012032853489816852
2,10040,17,0.012790049504040555,cls,in,0.012790049504040555
2,10040,18,0.012522716242507318,cls,in,0.012522716242507318
2,10040,19,0.012343487998860167,cls,in,0.012343487998860167
2,10040,20,0.01261420299898691,cls,in,0.01261420299898691
2,10040,21,0.01362965137973482,cls,in,0.01362965137973482
2,10040,22,0.017858710764160235,cls,in,0.017858710764160235
2,10040,23,0.01865679402558059,cls,in,0.01865679402558059
2,10040,24,0.02192988450268797,cls,in,0.02192988450268797
2,10040,25,0.01959598258676062,cls,in,0.01959598258676062
2,10040,26,0.021387190363964935,cls,in,0.021387190363964935
2,10040,27,0.021025522868639217,cls,in,0.021025522868639217
2,10040,28,0.021428769289126886,cls,in,0.021428769289126886
2,10040,29,0.01921981400057527,cls,in,0.01921981400057527
2,10040,30,0.011673632885153943,cls,in,0.011673632885153943
2,10040,31,-0.017268487479882497,cls,in,0.017268487479882497
0,2985,0,0.024348290368066457,cls,in,0.024348290368066457
0,2985,1,-0.017309118654329127,cls,in,0.017309118654329127
0,2985,2,-0.01760087542586289,cls,in,0.01760087542586289
0,2985,3,-0.016293351338657745,cls,in,0.016293351338657745
0,2985,4,-0.015136938568821602,cls,in,0.015136938568821602
0,2985,5,-0.01495528070457814,cls,in,0.01495528070457814
0,2985,6,-0.007601966007847309,cls,in,0.007601966007847309
0,2985,7,-0.009269690958599475,cls,in,0.009269690958599475
0,2985,8,-0.009906504125589813,cls,in,0.009906504125589813
0,2985,9,-0.005154905547782145,cls,in,0.005154905547782145
0,2985,10,-0.0020818110785674826,cls,in,0.0020818110785674826
0,2985,11,-0.0055167955362634,cls,in,0.0055167955362634
0,2985,12,-0.021245902373849167,cls,in,0.021245902373849167
0,2985,13,-0.02420488797658189,cls,in,0.02420488797658189
0,2985,14,-0.03210187618975847,cls,in,0.03210187618975847
0,2985,15,-0.014613285994731455,cls,in,0.014613285994731455
0,2985,16,-0.01051614867088264,cls,in,0.01051614867088264
0,2985,17,0.002349470559523366,cls,in,0.002349470559523366
0,2985,18,0.004901479570884494,cls,in,0.004901479570884494
0,2985,19,-0.002827152715377997,cls,in,0.002827152715377997
0,2985,20,0.0012580273271863107,cls,in,0.0012580273271863107
0,2985,21,-0.0037820594809307878,cls,in,0.0037820594809307878
0,2985,22,-0.002731082346064684,cls,in,0.002731082346064684
0,2985,23,-0.004049352530652235,cls,in,0.004049352530652235
0,2985,24,-0.003960076733192715,cls,in,0.003960076733192715
0,2985,25,-0.008217324315871903,cls,in,0.008217324315871903
0,2985,26,0.0007274151163336866,cls,in,0.0007274151163336866
0,2985,27,-0.003192389856575299,cls,in,0.003192389856575299
0,2985,28,-0.0015815787489635892,cls,in,0.0015815787489635892
0,2985,29,-0.002955540308003333,cls,in,0.002955540308003333
0,2985,30,-0.0036754386126661826,cls,in,0.0036754386126661826
0,2985,31,0.004005575665862121,cls,in,0.004005575665862121
3,3920,0,-0.00652449150143046,cls,in,0.00652449150143046
3,3920,1,0.020483823094759265,cls,in,0.020483823094759265
3,3920,2,0.019741790042340123,cls,in,0.019741790042340123
3,3920,3,0.022397153310299713,cls,in,0.022397153310299713
3,3920,4,0.026083229274437892,cls,in,0.026083229274437892
3,3920,5,0.021400119772801405,cls,in,0.021400119772801405
3,3920,6,0.026701467224810784,cls,in,0.026701467224810784
3,3920,7,0.025683615136519115,cls,in,0.025683615136519115
3,3920,8,0.02934760728519789,cls,in,0.02934760728519789
3,3920,9,0.029186470746004146,cls,in,0.029186470746004146
3,3920,10,0.02806322535129717,cls,in,0.02806322535129717
3,3920,11,0.02822076762186364,cls,in,0.02822076762186364
3,3920,12,0.031256792627107184,cls,in,0.031256792627107184
3,3920,13,0.03174769327184767,cls,in,0.03174769327184767
3,3920,14,0.03629483920052039,cls,in,0.03629483920052039
3,3920,15,0.03407444774744166,cls,in,0.03407444774744166
3,3920,16,0.033554745523695785,cls,in,0.033554745523695785
3,3920,17,0.03489952979907012,cls,in,0.03489952979907012
3,3920,18,0.036694269871352075,cls,in,0.036694269871352075
3,3920,19,0.03921092009335887,cls,in,0.03921092009335887
3,3920,20,0.03856217914465455,cls,in,0.03856217914465455
3,3920,21,0.03880758572052852,cls,in,0.03880758572052852
3,3920,22,0.03747389580772693,cls,in,0.03747389580772693
3,3920,23,0.03912486970687327,cls,in,0.03912486970687327
3,3920,24,0.034301517273033516,cls,in,0.034301517273033516
3,3920,25,0.0377510951535219,cls,in,0.0377510951535219
3,3920,26,0.03465494450732066,cls,in,0.03465494450732066
3,3920,27,0.03655331156648805,cls,in,0.03655331156648805
3,3920,28,0.038233493473637394,cls,in,0.038233493473637394
3,3920,29,0.038338972069880954,cls,in,0.038338972069880954
3,3920,30,0.030836084744854844,cls,in,0.030836084744854844
3,3920,31,0.03908460270566287,cls,in,0.03908460270566287
1,10592,0,0.0011075713351000808,cls,in,0.0011075713351000808
1,10592,1,0.014174349967225264,cls,in,0.014174349967225264
1,10592,2,0.012363996644259115,cls,in,0.012363996644259115
1,10592,3,0.014650023728693794,cls,in,0.014650023728693794
1,10592,4,0.0042212739302520405,cls,in,0.0042212739302520405
1,10592,5,0.009984280148069557,cls,in,0.009984280148069557
1,10592,6,0.007894499115150545,cls,in,0.007894499115150545
1,10592,7,-0.00022087582059723902,cls,in,0.00022087582059723902
1,10592,8,-0.018797762055876972,cls,in,0.018797762055876972
1,10592,9,-0.007000122312836111,cls,in,0.007000122312836111
1,10592,10,-0.0027045983353787134,cls,in,0.0027045983353787134
1,10592,11,-0.007460248097367708,cls,in,0.007460248097367708
1,10592,12,0.0029349534770634245,cls,in,0.0029349534770634245
1,10592,13,0.009232415020914318,cls,in,0.009232415020914318
1,10592,14,0.00031545777204777293,cls,in,0.00031545777204777293
1,10592,15,-0.0013872102316544298,cls,in,0.0013872102316544298
1,10592,16,-0.00403663691971858,cls,in,0.00403663691971858
1,10592,17,-0.0026201407612041787,cls,in,0.0026201407612041787
1,10592,18,-0.013885188395082277,cls,in,0.013885188395082277
1,10592,19,-0.007854180268396446,cls,in,0.007854180268396446
1,10592,20,0.002358266359637141,cls,in,0.002358266359637141
1,10592,21,-0.0003425955526737933,cls,in,0.0003425955526737933
1,10592,22,-0.0013854613073199945,cls,in,0.0013854613073199945
1,10592,23,-0.004664499722639238,cls,in,0.004664499722639238
1,10592,24,-0.010299413099984073,cls,in,0.010299413099984073
1,10592,25,-0.014338924020852259,cls,in,0.014338924020852259
1,10592,26,-0.021426617321007778,cls,in,0.021426617321007778
1,10592,27,-0.021576373711715724,cls,in,0.021576373711715724
1,10592,28,-0.022296728442964316,cls,in,0.022296728442964316
1,10592,29,-0.023028040321265136,cls,in,0.023028040321265136
1,10592,30,-0.03298646798051168,cls,in,0.03298646798051168
1,10592,31,-0.02070850090456492,cls,in,0.02070850090456492
3,1370,0,0.007019178324491528,cls,in,0.007019178324491528
3,1370,1,0.01708811158921624,cls,in,0.01708811158921624
3,1370,2,0.015083972528629079,cls,in,0.015083972528629079
3,1370,3,0.0059612349108011204,cls,in,0.0059612349108011204
3,1370,4,-0.0007033977818321799,cls,in,0.0007033977818321799
3,1370,5,-0.0012037590408936225,cls,in,0.0012037590408936225
3,1370,6,-0.0023935838604559824,cls,in,0.0023935838604559824
3,1370,7,-0.012585991656083763,cls,in,0.012585991656083763
3,1370,8,-0.017101150900995395,cls,in,0.017101150900995395
3,1370,9,-0.019673612070545427,cls,in,0.019673612070545427
3,1370,10,-0.01990890385957914,cls,in,0.01990890385957914
3,1370,11,-0.014515067974838317,cls,in,0.014515067974838317
3,1370,12,-0.017670164688080196,cls,in,0.017670164688080196
3,1370,13,-0.021040193118482525,cls,in,0.021040193118482525
3,1370,14,-0.018897529543987702,cls,in,0.018897529543987702
3,1370,15,-0.015653473057768142,cls,in,0.015653473057768142
3,1370,16,-0.01412808866627654,cls,in,0.01412808866627654
3,1370,17,-0.009739169422071463,cls,in,0.009739169422071463
3,1370,18,-0.013240189395995427,cls,in,0.013240189395995427
3,1370,19,-0.013577962351306027,cls,in,0.013577962351306027
3,1370,20,-0.014445240783666801,cls,in,0.014445240783666801
3,1370,21,-0.013287304315923634,cls,in,0.013287304315923634
3,1370,22,-0.012647034776424551,cls,in,0.012647034776424551
3,1370,23,-0.012062807767507473,cls,in,0.012062807767507473
3,1370,24,-0.017302118962967034,cls,in,0.017302118962967034
3,1370,25,-0.02315983985676569,cls,in,0.02315983985676569
3,1370,26,-0.03384139393843726,cls,in,0.03384139393843726
3,1370,27,-0.03354916798981628,cls,in,0.03354916798981628
3,1370,28,-0.039432924100810125,cls,in,0.039432924100810125
3,1370,29,-0.03707630277190782,cls,in,0.03707630277190782
3,1370,30,-0.07286582433101484,cls,in,0.07286582433101484
3,1370,31,-0.0440101019920269,cls,in,0.0440101019920269
4,1522,0,-0.017923943883515415,cls,in,0.017923943883515415
4,1522,1,-0.021898394272612753,cls,in,0.021898394272612753
4,1522,2,-0.0255952355085892,cls,in,0.0255952355085892
4,1522,3,-0.03560043578404207,cls,in,0.03560043578404207
4,1522,4,-0.04314545864468005,cls,in,0.04314545864468005
4,1522,5,-0.04244645567936123,cls,in,0.04244645567936123
4,1522,6,-0.03782849551045702,cls,in,0.03782849551045702
4,1522,7,-0.05107423811860784,cls,in,0.05107423811860784
4,1522,8,-0.05345687348412565,cls,in,0.05345687348412565
4,1522,9,-0.055388067762974474,cls,in,0.055388067762974474
4,1522,10,-0.06108766283868198,cls,in,0.06108766283868198
4,1522,11,-0.05027784069962084,cls,in,0.05027784069962084
4,1522,12,-0.050790179613118686,cls,in,0.050790179613118686
4,1522,13,-0.05260977632354819,cls,in,0.05260977632354819
4,1522,14,-0.04471989045321897,cls,in,0.04471989045321897
4,1522,15,-0.048721320492013644,cls,in,0.048721320492013644
4,1522,16,-0.033380599214246846,cls,in,0.033380599214246846
4,1522,17,-0.02636322394931313,cls,in,0.02636322394931313
4,1522,18,-0.03050554483985994,cls,in,0.03050554483985994
4,1522,19,-0.03278213259903104,cls,in,0.03278213259903104
4,1522,20,-0.028563722673921536,cls,in,0.028563722673921536
4,1522,21,-0.024131472987208982,cls,in,0.024131472987208982
4,1522,22,-0.022702669374229604,cls,in,0.022702669374229604
4,1522,23,-0.020465188118283118,cls,in,0.020465188118283118
4,1522,24,-0.016726076030411968,cls,in,0.016726076030411968
4,1522,25,-0.02174003328985521,cls,in,0.02174003328985521
4,1522,26,-0.019741184485930673,cls,in,0.019741184485930673
4,1522,27,-0.016904406726348097,cls,in,0.016904406726348097
4,1522,28,-0.013831393664741393,cls,in,0.013831393664741393
4,1522,29,-0.008353492685140846,cls,in,0.008353492685140846
4,1522,30,0.0014261837577845562,cls,in,0.0014261837577845562
4,1522,31,-0.007517978666902083,cls,in,0.007517978666902083
3,1220,0,-0.016855650546579466,cls,in,0.016855650546579466
3,1220,1,-0.017575981792503356,cls,in,0.017575981792503356
3,1220,2,-0.016012671151810317,cls,in,0.016012671151810317
3,1220,3,-0.010429664432639811,cls,in,0.010429664432639811
3,1220,4,-0.007387091782233373,cls,in,0.007387091782233373
3,1220,5,-0.008421298580103277,cls,in,0.008421298580103277
3,1220,6,-0.004331839827043338,cls,in,0.004331839827043338
3,1220,7,-0.004226478862851958,cls,in,0.004226478862851958
3,1220,8,-0.0005293875461608333,cls,in,0.0005293875461608333
3,1220,9,0.0043465211173138755,cls,in,0.0043465211173138755
3,1220,10,0.0006446044897239641,cls,in,0.0006446044897239641
3,1220,11,-0.000945865646094525,cls,in,0.000945865646094525
3,1220,12,-0.0011764308054206148,cls,in,0.0011764308054206148
3,1220,13,-0.002120808711437847,cls,in,0.002120808711437847
3,1220,14,-0.004113652676558506,cls,in,0.004113652676558506
3,1220,15,-0.0035121680401288616,cls,in,0.0035121680401288616
3,1220,16,-0.0034549726463881615,cls,in,0.0034549726463881615
3,1220,17,-0.005166839143649266,cls,in,0.005166839143649266
3,1220,18,0.00041569070042783956,cls,in,0.00041569070042783956
3,1220,19,0.000920738719117299,cls,in,0.000920738719117299
3,1220,20,-0.0006125852039613006,cls,in,0.0006125852039613006
3,1220,21,0.00048731557813186887,cls,in,0.00048731557813186887
3,1220,22,0.0013631008801174957,cls,in,0.0013631008801174957
3,1220,23,-0.0010264332743270248,cls,in,0.0010264332743270248
3,1220,24,-0.001783231302074167,cls,in,0.001783231302074167
3,1220,25,0.0007840677327862631,cls,in,0.0007840677327862631
3,1220,26,0.0034950841988152606,cls,in,0.0034950841988152606
3,1220,27,0.006854100581255877,cls,in,0.006854100581255877
3,1220,28,0.007279239461968888,cls,in,0.007279239461968888
3,1220,29,0.0058307673163776694,cls,in,0.0058307673163776694
3,1220,30,0.03146149805918192,cls,in,0.03146149805918192
3,1220,31,0.019169611080357783,cls,in,0.019169611080357783
7,7784,0,0.003211127272732147,cls,in,0.003211127272732147
7,7784,1,-0.0224876887061919,cls,in,0.0224876887061919
7,7784,2,-0.027195219764051193,cls,in,0.027195219764051193
7,7784,3,-0.04023473944854979,cls,in,0.04023473944854979
7,7784,4,-0.060287305591404265,cls,in,0.060287305591404265
7,7784,5,-0.07093318950791319,cls,in,0.07093318950791319
7,7784,6,-0.08823190107415678,cls,in,0.08823190107415678
7,7784,7,-0.11049983756887258,cls,in,0.11049983756887258
7,7784,8,-0.10986472626876197,cls,in,0.10986472626876197
7,7784,9,-0.110630227700712,cls,in,0.110630227700712
7,7784,10,-0.10490781632037338,cls,in,0.10490781632037338
7,7784,11,-0.10480595170147929,cls,in,0.10480595170147929
7,7784,12,-0.09481009472616576,cls,in,0.09481009472616576
7,7784,13,-0.08863437899528065,cls,in,0.08863437899528065
7,7784,14,-0.0901827529140523,cls,in,0.0901827529140523
7,7784,15,-0.09471434254408108,cls,in,0.09471434254408108
7,7784,16,-0.10084813241558443,cls,in,0.10084813241558443
7,7784,17,-0.10084574985580741,cls,in,0.10084574985580741
7,7784,18,-0.09320810252895613,cls,in,0.09320810252895613
7,7784,19,-0.09173122622955382,cls,in,0.09173122622955382
7,7784,20,-0.09210416089010527,cls,in,0.09210416089010527
7,7784,21,-0.07840854566782059,cls,in,0.07840854566782059
7,7784,22,-0.0723500114666001,cls,in,0.0723500114666001
7,7784,23,-0.07026036509546843,cls,in,0.07026036509546843
7,7784,24,-0.06785606345053015,cls,in,0.06785606345053015
7,7784,25,-0.060314685589678785,cls,in,0.060314685589678785
7,7784,26,-0.0578029744957136,cls,in,0.0578029744957136
7,7784,27,-0.05352166521607141,cls,in,0.05352166521607141
7,7784,28,-0.04890611217606406,cls,in,0.04890611217606406
7,7784,29,-0.04845663498461559,cls,in,0.04845663498461559
7,7784,30,-0.04478592133327722,cls,in,0.04478592133327722
7,7784,31,-0.026402931331517724,cls,in,0.026402931331517724
3,753,0,0.011381955725414266,cls,in,0.011381955725414266
3,753,1,0.01998033785989199,cls,in,0.01998033785989199
3,753,2,0.021674447268691662,cls,in,0.021674447268691662
3,753,3,0.02806020114646925,cls,in,0.02806020114646925
3,753,4,0.0349780567012981,cls,in,0.0349780567012981
3,753,5,0.03543308213634512,cls,in,0.03543308213634512
3,753,6,0.041809103873874036,cls,in,0.041809103873874036
3,753,7,0.05032896686545886,cls,in,0.05032896686545886
3,753,8,0.052773850342944094,cls,in,0.052773850342944094
3,753,9,0.05578636884157941,cls,in,0.05578636884157941
3,753,10,0.055087965280784114,cls,in,0.055087965280784114
3,753,11,0.05336458154970102,cls,in,0.05336458154970102
3,753,12,0.05619066231900524,cls,in,0.05619066231900524
3,753,13,0.05504206513471994,cls,in,0.05504206513471994
3,753,14,0.057808881507795576,cls,in,0.057808881507795576
3,753,15,0.052517407603986085,cls,in,0.052517407603986085
3,753,16,0.0485350536406021,cls,in,0.0485350536406021
3,753,17,0.04627215121916267,cls,in,0.04627215121916267
3,753,18,0.04278161858500379,cls,in,0.04278161858500379
3,753,19,0.04246351590152739,cls,in,0.04246351590152739
3,753,20,0.04481986184519542,cls,in,0.04481986184519542
3,753,21,0.04323206119667266,cls,in,0.04323206119667266
3,753,22,0.0423558789617412,cls,in,0.0423558789617412
3,753,23,0.043639043498953124,cls,in,0.043639043498953124
3,753,24,0.046467699294260804,cls,in,0.046467699294260804
3,753,25,0.048349853976052924,cls,in,0.048349853976052924
3,753,26,0.04786903866078103,cls,in,0.04786903866078103
3,753,27,0.04810135179302751,cls,in,0.04810135179302751
3,753,28,0.051166434315409924,cls,in,0.051166434315409924
3,753,29,0.05149702441697846,cls,in,0.05149702441697846
3,753,30,0.075824674079759,cls,in,0.075824674079759
3,753,31,0.04295368600022299,cls,in,0.04295368600022299
3,8094,0,0.007398259434443472,cls,in,0.007398259434443472
3,8094,1,0.01712436382820355,cls,in,0.01712436382820355
3,8094,2,0.016870688691431948,cls,in,0.016870688691431948
3,8094,3,0.021145482431345626,cls,in,0.021145482431345626
3,8094,4,0.019865441194356463,cls,in,0.019865441194356463
3,8094,5,0.018459869750892297,cls,in,0.018459869750892297
