neuron_layer,neuron,activation_layer,corr,feature,neuron_weight,abs_corr
7,4548,28,-0.03786817123980869,cls,in,0.03786817123980869
7,4548,29,-0.034055164747319004,cls,in,0.034055164747319004
7,4548,30,-0.06681746770635329,cls,in,0.06681746770635329
7,4548,31,-0.03245242550370453,cls,in,0.03245242550370453
3,9654,0,0.0008495257791903773,cls,in,0.0008495257791903773
3,9654,1,-0.023143952143101335,cls,in,0.023143952143101335
3,9654,2,-0.023095217525623987,cls,in,0.023095217525623987
3,9654,3,-0.021244671802440468,cls,in,0.021244671802440468
3,9654,4,-0.02175322749340113,cls,in,0.02175322749340113
3,9654,5,-0.022224443653800666,cls,in,0.022224443653800666
3,9654,6,-0.020232168645858053,cls,in,0.020232168645858053
3,9654,7,-0.021080160413140786,cls,in,0.021080160413140786
3,9654,8,-0.02256989828780761,cls,in,0.02256989828780761
3,9654,9,-0.021439805374044,cls,in,0.021439805374044
3,9654,10,-0.021569519577034603,cls,in,0.021569519577034603
3,9654,11,-0.022012593038692244,cls,in,0.022012593038692244
3,9654,12,-0.020364401790659684,cls,in,0.020364401790659684
3,9654,13,-0.020152126526332883,cls,in,0.020152126526332883
3,9654,14,-0.020603803074013674,cls,in,0.020603803074013674
3,9654,15,-0.021467836806288276,cls,in,0.021467836806288276
3,9654,16,-0.021201422220045955,cls,in,0.021201422220045955
3,9654,17,-0.020280232131718524,cls,in,0.020280232131718524
3,9654,18,-0.01685381877261872,cls,in,0.01685381877261872
3,9654,19,-0.01705597377953985,cls,in,0.01705597377953985
3,9654,20,-0.015572973080753618,cls,in,0.015572973080753618
3,9654,21,-0.01367606977282142,cls,in,0.01367606977282142
3,9654,22,-0.011723348807807635,cls,in,0.011723348807807635
3,9654,23,-0.010894524447311697,cls,in,0.010894524447311697
3,9654,24,-0.011436386307621026,cls,in,0.011436386307621026
3,9654,25,-0.00955240149833555,cls,in,0.00955240149833555
3,9654,26,-0.007624544129833401,cls,in,0.007624544129833401
3,9654,27,-0.0051368061238594095,cls,in,0.0051368061238594095
3,9654,28,-0.0020526643347387034,cls,in,0.0020526643347387034
3,9654,29,0.0004593286610646808,cls,in,0.0004593286610646808
3,9654,30,0.06726600850424622,cls,in,0.06726600850424622
3,9654,31,0.03767876598974109,cls,in,0.03767876598974109
3,3920,0,-0.012573933102457625,cls,in,0.012573933102457625
3,3920,1,0.025488905947584434,cls,in,0.025488905947584434
3,3920,2,0.024647595229861256,cls,in,0.024647595229861256
3,3920,3,0.02655809071190202,cls,in,0.02655809071190202
3,3920,4,0.027409591074632797,cls,in,0.027409591074632797
3,3920,5,0.024906821271126357,cls,in,0.024906821271126357
3,3920,6,0.02759797924508795,cls,in,0.02759797924508795
3,3920,7,0.024996759369206645,cls,in,0.024996759369206645
3,3920,8,0.026109647152658906,cls,in,0.026109647152658906
3,3920,9,0.02733033254103156,cls,in,0.02733033254103156
3,3920,10,0.02690970322604343,cls,in,0.02690970322604343
3,3920,11,0.022389248979952786,cls,in,0.022389248979952786
3,3920,12,0.02360859282348261,cls,in,0.02360859282348261
3,3920,13,0.02478907900151875,cls,in,0.02478907900151875
3,3920,14,0.029982904381224144,cls,in,0.029982904381224144
3,3920,15,0.02361731026946726,cls,in,0.02361731026946726
3,3920,16,0.021071364796192038,cls,in,0.021071364796192038
3,3920,17,0.022356422643374264,cls,in,0.022356422643374264
3,3920,18,0.020578439670594282,cls,in,0.020578439670594282
3,3920,19,0.020513756365027575,cls,in,0.020513756365027575
3,3920,20,0.018822620467523293,cls,in,0.018822620467523293
3,3920,21,0.016703882058348263,cls,in,0.016703882058348263
3,3920,22,0.01653919779425338,cls,in,0.01653919779425338
3,3920,23,0.016429459550250186,cls,in,0.016429459550250186
3,3920,24,0.016826686415835332,cls,in,0.016826686415835332
3,3920,25,0.020656022227971117,cls,in,0.020656022227971117
3,3920,26,0.01978703463011206,cls,in,0.01978703463011206
3,3920,27,0.02015397674626821,cls,in,0.02015397674626821
3,3920,28,0.01959702228923032,cls,in,0.01959702228923032
3,3920,29,0.016169360766772868,cls,in,0.016169360766772868
3,3920,30,-0.011920128492903758,cls,in,0.011920128492903758
3,3920,31,-0.012625396775697057,cls,in,0.012625396775697057
7,4687,0,-0.014686523493042785,cls,in,0.014686523493042785
7,4687,1,-0.022715344461778926,cls,in,0.022715344461778926
7,4687,2,-0.022216380538094136,cls,in,0.022216380538094136
7,4687,3,-0.020603043693822157,cls,in,0.020603043693822157
7,4687,4,-0.021752156139723106,cls,in,0.021752156139723106
7,4687,5,-0.021557839531616555,cls,in,0.021557839531616555
7,4687,6,-0.015238764296317492,cls,in,0.015238764296317492
7,4687,7,-0.014673270950117142,cls,in,0.014673270950117142
7,4687,8,-0.01944060943139258,cls,in,0.01944060943139258
7,4687,9,-0.01760917743596276,cls,in,0.01760917743596276
7,4687,10,-0.021460654480198644,cls,in,0.021460654480198644
7,4687,11,-0.02085451734816269,cls,in,0.02085451734816269
7,4687,12,-0.02026747102306925,cls,in,0.02026747102306925
7,4687,13,-0.020301456545682873,cls,in,0.020301456545682873
7,4687,14,-0.019713036700701746,cls,in,0.019713036700701746
7,4687,15,-0.014892142295394966,cls,in,0.014892142295394966
7,4687,16,-0.013171365359174705,cls,in,0.013171365359174705
7,4687,17,-0.009717552450479382,cls,in,0.009717552450479382
7,4687,18,-0.007856987744307868,cls,in,0.007856987744307868
7,4687,19,-0.006671309264041274,cls,in,0.006671309264041274
7,4687,20,-0.005392659042638451,cls,in,0.005392659042638451
7,4687,21,-0.0051008584174396885,cls,in,0.0051008584174396885
7,4687,22,-0.003012296013539904,cls,in,0.003012296013539904
7,4687,23,-0.0032738898378440935,cls,in,0.0032738898378440935
7,4687,24,-0.0024441343880536857,cls,in,0.0024441343880536857
7,4687,25,0.00034169411670575473,cls,in,0.00034169411670575473
7,4687,26,0.0015562753727140042,cls,in,0.0015562753727140042
7,4687,27,0.002257766110975293,cls,in,0.002257766110975293
7,4687,28,0.004354817258496933,cls,in,0.004354817258496933
7,4687,29,0.008391228987120936,cls,in,0.008391228987120936
7,4687,30,0.05257037823080425,cls,in,0.05257037823080425
7,4687,31,0.04337985746274322,cls,in,0.04337985746274322
3,9352,0,-0.011349069336617973,cls,in,0.011349069336617973
3,9352,1,-0.022289188441829994,cls,in,0.022289188441829994
3,9352,2,-0.02140315668514773,cls,in,0.02140315668514773
3,9352,3,-0.014695123714438596,cls,in,0.014695123714438596
3,9352,4,-0.013971855823640838,cls,in,0.013971855823640838
3,9352,5,-0.015687759736389157,cls,in,0.015687759736389157
3,9352,6,-0.01495885176928707,cls,in,0.01495885176928707
3,9352,7,-0.016453249329942344,cls,in,0.016453249329942344
3,9352,8,-0.016823421703979366,cls,in,0.016823421703979366
3,9352,9,-0.015378765537333385,cls,in,0.015378765537333385
3,9352,10,-0.015317726637591926,cls,in,0.015317726637591926
3,9352,11,-0.020158441315737612,cls,in,0.020158441315737612
3,9352,12,-0.018877712863496744,cls,in,0.018877712863496744
3,9352,13,-0.013158735424968062,cls,in,0.013158735424968062
3,9352,14,-0.013438760460372939,cls,in,0.013438760460372939
3,9352,15,-0.013423636246398158,cls,in,0.013423636246398158
3,9352,16,-0.01274429321773937,cls,in,0.01274429321773937
3,9352,17,-0.014597215179993638,cls,in,0.014597215179993638
3,9352,18,-0.014424913863645297,cls,in,0.014424913863645297
3,9352,19,-0.013346822371890363,cls,in,0.013346822371890363
3,9352,20,-0.010847346651699638,cls,in,0.010847346651699638
3,9352,21,-0.010845004507596751,cls,in,0.010845004507596751
3,9352,22,-0.00991922692854555,cls,in,0.00991922692854555
3,9352,23,-0.008712282610590925,cls,in,0.008712282610590925
3,9352,24,-0.009376863683941979,cls,in,0.009376863683941979
3,9352,25,-0.007142674326375796,cls,in,0.007142674326375796
3,9352,26,-0.004392777309086248,cls,in,0.004392777309086248
3,9352,27,-0.0031311232596271154,cls,in,0.0031311232596271154
3,9352,28,0.002156352172516527,cls,in,0.002156352172516527
3,9352,29,0.0006973125908676292,cls,in,0.0006973125908676292
3,9352,30,0.02789923194179899,cls,in,0.02789923194179899
3,9352,31,-0.009228400792725184,cls,in,0.009228400792725184
3,1370,0,0.024345331453681014,cls,in,0.024345331453681014
3,1370,1,0.022153910073401364,cls,in,0.022153910073401364
3,1370,2,0.021049783227133446,cls,in,0.021049783227133446
3,1370,3,0.01166830271301547,cls,in,0.01166830271301547
3,1370,4,0.00902630096077876,cls,in,0.00902630096077876
3,1370,5,0.007813234171182347,cls,in,0.007813234171182347
3,1370,6,0.0066399523288844745,cls,in,0.0066399523288844745
3,1370,7,0.0008247319963763446,cls,in,0.0008247319963763446
3,1370,8,-0.0008997240943688959,cls,in,0.0008997240943688959
3,1370,9,0.00012491579045487594,cls,in,0.00012491579045487594
3,1370,10,0.002850293288043399,cls,in,0.002850293288043399
3,1370,11,0.007381305567637409,cls,in,0.007381305567637409
3,1370,12,0.0028466753737530753,cls,in,0.0028466753737530753
3,1370,13,0.002322315500348406,cls,in,0.002322315500348406
3,1370,14,0.002182496768925467,cls,in,0.002182496768925467
3,1370,15,0.006106687369536582,cls,in,0.006106687369536582
3,1370,16,0.006781398144266946,cls,in,0.006781398144266946
3,1370,17,0.010108256730764731,cls,in,0.010108256730764731
3,1370,18,0.008985943316498532,cls,in,0.008985943316498532
3,1370,19,0.009093127797952993,cls,in,0.009093127797952993
3,1370,20,0.008751186195188948,cls,in,0.008751186195188948
3,1370,21,0.00791640872359941,cls,in,0.00791640872359941
3,1370,22,0.006799893402060659,cls,in,0.006799893402060659
3,1370,23,0.006424160077975044,cls,in,0.006424160077975044
3,1370,24,0.004385395464844304,cls,in,0.004385395464844304
3,1370,25,0.0020164882616459713,cls,in,0.0020164882616459713
3,1370,26,-0.0008049790293002235,cls,in,0.0008049790293002235
3,1370,27,-0.0035376391390264522,cls,in,0.0035376391390264522
3,1370,28,-0.005085422948233711,cls,in,0.005085422948233711
3,1370,29,-0.008310665831882107,cls,in,0.008310665831882107
3,1370,30,-0.04350774235048335,cls,in,0.04350774235048335
3,1370,31,-0.017132058841631315,cls,in,0.017132058841631315
1,2505,0,0.0009378596549553912,cls,in,0.0009378596549553912
1,2505,1,0.01945300090473212,cls,in,0.01945300090473212
1,2505,2,0.019666020847704448,cls,in,0.019666020847704448
1,2505,3,0.017463827808581155,cls,in,0.017463827808581155
1,2505,4,0.020424721943531052,cls,in,0.020424721943531052
1,2505,5,0.02171617212636058,cls,in,0.02171617212636058
1,2505,6,0.01475805795270163,cls,in,0.01475805795270163
1,2505,7,0.01895931186409446,cls,in,0.01895931186409446
1,2505,8,0.016677275146704276,cls,in,0.016677275146704276
1,2505,9,0.01534597552957841,cls,in,0.01534597552957841
1,2505,10,0.013652717137440054,cls,in,0.013652717137440054
1,2505,11,0.025014044702149577,cls,in,0.025014044702149577
1,2505,12,0.016209551442020267,cls,in,0.016209551442020267
1,2505,13,0.011931824574869675,cls,in,0.011931824574869675
1,2505,14,0.015602245816250082,cls,in,0.015602245816250082
1,2505,15,0.013511753869080287,cls,in,0.013511753869080287
1,2505,16,0.0134589820184634,cls,in,0.0134589820184634
1,2505,17,0.01794267785952477,cls,in,0.01794267785952477
1,2505,18,0.01809465987521909,cls,in,0.01809465987521909
1,2505,19,0.015975682213221633,cls,in,0.015975682213221633
1,2505,20,0.014997174157256616,cls,in,0.014997174157256616
1,2505,21,0.01324339571473919,cls,in,0.01324339571473919
1,2505,22,0.011397450100235915,cls,in,0.011397450100235915
1,2505,23,0.015316033905411662,cls,in,0.015316033905411662
1,2505,24,0.01266315288147243,cls,in,0.01266315288147243
1,2505,25,0.0066875335563676384,cls,in,0.0066875335563676384
1,2505,26,0.0057715375235383665,cls,in,0.0057715375235383665
1,2505,27,-2.1698577192871363e-05,cls,in,2.1698577192871363e-05
1,2505,28,-0.0021359863970290814,cls,in,0.0021359863970290814
1,2505,29,-0.007819182242561087,cls,in,0.007819182242561087
1,2505,30,-0.035718941952212827,cls,in,0.035718941952212827
1,2505,31,-0.023301144862143946,cls,in,0.023301144862143946
1,1331,0,0.01746258231104066,cls,in,0.01746258231104066
1,1331,1,-0.03879117910468797,cls,in,0.03879117910468797
1,1331,2,-0.04215982214315652,cls,in,0.04215982214315652
1,1331,3,-0.014675056248056354,cls,in,0.014675056248056354
1,1331,4,-0.026851639723658578,cls,in,0.026851639723658578
1,1331,5,-0.03158519927889371,cls,in,0.03158519927889371
1,1331,6,0.000773548880317546,cls,in,0.000773548880317546
1,1331,7,0.04676668134078852,cls,in,0.04676668134078852
1,1331,8,0.07694381684609447,cls,in,0.07694381684609447
1,1331,9,0.037108749175320935,cls,in,0.037108749175320935
1,1331,10,0.07451208370136583,cls,in,0.07451208370136583
1,1331,11,0.10833239156338739,cls,in,0.10833239156338739
1,1331,12,0.1203406759538107,cls,in,0.1203406759538107
1,1331,13,0.12027933438358705,cls,in,0.12027933438358705
1,1331,14,0.10537046188227905,cls,in,0.10537046188227905
1,1331,15,0.05332148825319386,cls,in,0.05332148825319386
1,1331,16,0.04339208993427164,cls,in,0.04339208993427164
1,1331,17,0.036228608528487125,cls,in,0.036228608528487125
1,1331,18,0.04850976012055373,cls,in,0.04850976012055373
1,1331,19,0.036449731619220396,cls,in,0.036449731619220396
1,1331,20,0.020857585161626207,cls,in,0.020857585161626207
1,1331,21,0.02246912005054066,cls,in,0.02246912005054066
1,1331,22,0.008820820454076138,cls,in,0.008820820454076138
1,1331,23,0.001589191465475235,cls,in,0.001589191465475235
1,1331,24,0.010131998419013622,cls,in,0.010131998419013622
1,1331,25,0.013209281280375636,cls,in,0.013209281280375636
1,1331,26,0.014113152384697507,cls,in,0.014113152384697507
1,1331,27,0.006359342859845194,cls,in,0.006359342859845194
1,1331,28,0.0016410572181610591,cls,in,0.0016410572181610591
1,1331,29,-0.005599458166870433,cls,in,0.005599458166870433
1,1331,30,0.002345498406804606,cls,in,0.002345498406804606
1,1331,31,-0.008565461867791875,cls,in,0.008565461867791875
2,1325,0,0.004794606472447624,cls,in,0.004794606472447624
2,1325,1,0.01575126107912296,cls,in,0.01575126107912296
2,1325,2,0.021486908193623727,cls,in,0.021486908193623727
2,1325,3,0.010148390096358505,cls,in,0.010148390096358505
2,1325,4,0.014443824183082151,cls,in,0.014443824183082151
2,1325,5,0.023528303401191115,cls,in,0.023528303401191115
2,1325,6,0.02308464698141561,cls,in,0.02308464698141561
2,1325,7,0.024187132898531312,cls,in,0.024187132898531312
2,1325,8,0.019653901012284026,cls,in,0.019653901012284026
2,1325,9,0.01936189129718615,cls,in,0.01936189129718615
2,1325,10,0.017461008584993862,cls,in,0.017461008584993862
2,1325,11,0.04194242880794581,cls,in,0.04194242880794581
2,1325,12,0.03550172110659281,cls,in,0.03550172110659281
2,1325,13,0.026585628689512426,cls,in,0.026585628689512426
2,1325,14,0.014775165633410284,cls,in,0.014775165633410284
2,1325,15,0.01254024104804649,cls,in,0.01254024104804649
2,1325,16,0.0037124056203560116,cls,in,0.0037124056203560116
2,1325,17,0.006685760680384367,cls,in,0.006685760680384367
2,1325,18,-0.001630244861114477,cls,in,0.001630244861114477
2,1325,19,-0.0023893809110613535,cls,in,0.0023893809110613535
2,1325,20,-0.005015970824449136,cls,in,0.005015970824449136
2,1325,21,-0.0064228916896091085,cls,in,0.0064228916896091085
2,1325,22,-0.00794613423629513,cls,in,0.00794613423629513
2,1325,23,-0.00601980801432607,cls,in,0.00601980801432607
2,1325,24,-0.013421033687256952,cls,in,0.013421033687256952
2,1325,25,-0.01811791999188635,cls,in,0.01811791999188635
2,1325,26,-0.024267450901944668,cls,in,0.024267450901944668
2,1325,27,-0.03260872700055039,cls,in,0.03260872700055039
2,1325,28,-0.0308835772214505,cls,in,0.0308835772214505
2,1325,29,-0.03258529680095906,cls,in,0.03258529680095906
2,1325,30,-0.042729616463297565,cls,in,0.042729616463297565
2,1325,31,-0.020039772948268322,cls,in,0.020039772948268322
2,10040,0,0.008639981981434534,cls,in,0.008639981981434534
2,10040,1,0.022577582569745507,cls,in,0.022577582569745507
2,10040,2,0.02291378902541346,cls,in,0.02291378902541346
2,10040,3,0.021001054048233936,cls,in,0.021001054048233936
2,10040,4,0.02167859519000833,cls,in,0.02167859519000833
2,10040,5,0.022368979031771315,cls,in,0.022368979031771315
